id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
3274850130,392000.0,4.0,2.5,2600.0,8921,2.0,0,0,3.0,8.0,2600,0,1991,0,98058,47.4423,-122.178,2550,8683.0,20141203T000000
1925069099,915000.0,3.0,2.5,3140.0,9808,2.0,0,0,3.0,9.0,2500,640,2001,0,98052,47.6383,-122.097,2370,10014.0,20140825T000000
3395050050,630000.0,3.0,3.25,3800.0,13995,2.0,0,0,3.0,9.0,3740,0,1983,0,98011,47.7741,-122.203,2480,8434.0,20141114T000000
4058800500,416100.0,4.0,1.75,2320.0,5490,1.0,0,0,3.0,8.0,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200.0,20140710T000000
1311600020,285000.0,4.0,2.5,2360.0,7350,1.0,0,0,4.0,7.0,1440,920,1965,0,98001,47.3417,-122.277,1450,7305.0,20140821T000000
8679400130,353000.0,4.0,1.5,1100.0,9600,1.0,0,0,4.0,6.0,1100,0,1960,0,98033,47.7,-122.175,1100,9630.0,20150506T000000
9485760050,297950.0,3.0,2.0,1390.0,5127,1.0,0,0,3.0,8.0,1390,0,1990,0,98055,47.4504,-122.206,1960,5019.0,20140826T000000
4055700920,750000.0,2.0,2.0,2180.0,19160,2.0,0,0,3.0,8.0,2180,0,1934,0,98034,47.7162,-122.246,2890,17557.5,20141007T000000
8673400177,525000.0,3.0,3.0,1730.0,1074,3.5,0,0,3.0,8.0,1730,0,2006,0,98107,47.6692,-122.392,1370,1185.0,20150402T000000
3500100089,495000.0,5.0,1.75,2760.0,18112,1.0,0,0,3.0,8.0,1510,1250,1968,0,98155,47.7363,-122.298,1720,8482.0,20140715T000000
8730600050,710000.0,3.0,1.75,2430.0,11448,1.0,0,0,5.0,7.0,1620,810,1949,0,98117,47.6971,-122.391,2140,8144.0,20140825T000000
3755100005,310000.0,3.0,2.0,2010.0,12950,1.0,0,0,3.0,8.0,2010,0,1953,0,98034,47.7222,-122.229,1490,10181.0,20140730T000000
8651442880,205000.0,5.0,1.75,1730.0,5200,1.0,0,0,4.0,7.0,1050,680,1978,0,98042,47.3628,-122.089,1350,5200.0,20140516T000000
1720069075,530000.0,3.0,3.0,2450.0,19160,1.5,0,0,3.0,8.0,2450,0,2004,0,98022,47.2215,-122.067,2300,17557.5,20150508T000000
4309700190,725000.0,4.0,2.5,3300.0,19160,2.0,0,0,3.0,9.0,3300,0,1998,0,98059,47.5072,-122.112,3550,17557.5,20140724T000000
3972300169,195000.0,2.0,1.0,720.0,9520,1.0,0,0,4.0,6.0,720,0,1947,0,98155,47.7678,-122.316,1450,8612.0,20141125T000000
6817810190,401000.0,3.0,2.0,1240.0,11172,1.0,0,0,3.0,7.0,1000,240,1984,0,98074,47.6364,-122.037,1330,14102.0,20140701T000000
7855400630,1030000.0,5.0,2.5,3050.0,8200,1.0,0,0,4.0,8.0,1650,1400,1962,0,98006,47.5647,-122.155,2970,8792.0,20140922T000000
1163400020,251000.0,3.0,1.5,1590.0,19160,1.5,0,0,4.0,7.0,1590,0,1971,0,98022,47.2159,-121.966,1780,17557.5,20150403T000000
7214400095,667500.0,3.0,2.0,2040.0,4841,1.0,0,0,4.0,7.0,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841.0,20141027T000000
6799300130,300000.0,4.0,2.5,1840.0,5550,2.0,0,0,3.0,8.0,1840,0,2004,0,98031,47.3937,-122.183,2030,5500.0,20140623T000000
4376800010,610000.0,4.0,2.25,1960.0,9021,2.0,0,0,4.0,8.0,1960,0,1973,0,98052,47.6349,-122.096,1960,9975.0,20140814T000000
2125059163,1042030.0,4.0,3.625,4110.0,19160,2.0,0,0,4.0,9.5,3740,0,1978,0,98005,47.6353,-122.18,3650,17557.5,20140703T000000
1770000460,430000.0,3.0,2.25,1830.0,19160,1.0,0,0,3.0,8.0,1400,430,1976,0,98072,47.7412,-122.088,1830,17250.0,20141203T000000
1125079088,455000.0,2.0,1.0,1330.0,19160,1.0,0,0,2.0,6.0,1330,0,1950,0,98014,47.6624,-121.868,1280,17557.5,20150402T000000
1842300050,600000.0,5.0,2.0,2190.0,9072,1.0,0,0,5.0,7.0,1110,1080,1965,0,98052,47.6696,-122.149,1660,8327.0,20140702T000000
9828702156,638000.0,3.0,3.25,1720.0,1587,2.5,0,0,3.0,9.0,1410,310,2004,0,98122,47.6187,-122.299,1490,1620.0,20150219T000000
7625702155,561000.0,3.0,1.75,1710.0,5000,1.0,0,0,4.0,7.0,1360,350,1918,0,98136,47.5492,-122.389,1490,6250.0,20141014T000000
585000095,625000.0,3.0,2.5,2180.0,5000,1.0,0,0,4.0,8.0,1240,940,1977,0,98116,47.5828,-122.396,2000,5000.0,20141216T000000
3903200050,263950.0,3.0,1.75,1700.0,11613,1.0,0,0,5.0,7.0,1180,520,1977,0,98092,47.2874,-122.187,1500,12377.0,20150324T000000
8563080020,740000.0,3.0,2.5,2960.0,9350,2.0,0,0,4.0,9.0,2960,0,1978,0,98008,47.6218,-122.094,2960,11745.0,20141028T000000
5379805475,234999.0,3.0,1.0,1330.0,8912,1.0,0,0,3.0,6.0,1330,0,1948,0,98188,47.4493,-122.274,1200,8913.0,20140609T000000
9558050780,380000.0,4.0,2.5,1940.0,3200,2.0,0,0,3.0,8.0,1940,0,2004,0,98058,47.4583,-122.118,1900,3200.0,20150414T000000
3782400190,329500.0,3.0,2.25,1500.0,9656,1.0,0,0,3.0,7.0,1170,330,1989,0,98019,47.7327,-121.982,1690,9656.0,20140812T000000
1423069063,464950.0,4.0,2.5,2230.0,19160,1.0,0,0,4.0,7.0,1230,1000,1978,0,98027,47.4754,-122.007,2230,17557.5,20140711T000000
2926049504,500000.0,3.0,2.25,1700.0,9008,1.0,0,0,3.0,8.0,1340,360,1985,0,98125,47.7161,-122.317,2340,8003.0,20150402T000000
126039252,415000.0,4.0,1.5,1840.0,11367,1.5,0,0,4.0,7.0,1840,0,1950,0,98177,47.7656,-122.358,1690,9800.0,20140709T000000
2622029073,437500.0,3.0,2.25,2100.0,19160,2.0,0,0,3.0,8.0,2100,0,1983,0,98070,47.3668,-122.505,2396,17557.5,20140905T000000
9187200345,599000.0,5.5,2.5,2580.0,5750,1.0,0,0,4.0,7.0,1880,700,1901,0,98122,47.6025,-122.294,2280,5750.0,20140709T000000
2621760480,367000.0,4.0,2.5,2350.0,8182,2.0,0,0,3.0,8.0,2350,0,1997,0,98042,47.3697,-122.106,2330,7000.0,20141014T000000
7986401205,530000.0,2.0,1.0,760.0,3000,1.0,0,0,3.0,6.0,760,0,1922,0,98107,47.6633,-122.357,1630,3600.0,20150425T000000
4447300137,989000.0,5.0,3.5,3280.0,4000,2.0,0,0,3.0,9.0,2440,840,2003,0,98117,47.689,-122.396,1980,4000.0,20140604T000000
2147300050,462600.0,3.0,2.0,1320.0,4000,1.0,0,0,4.0,6.0,1020,300,1940,0,98118,47.5515,-122.262,2410,6212.0,20140822T000000
4458300190,875000.0,3.0,2.5,1690.0,10592,1.0,0,0,3.0,8.0,1690,0,1973,0,98040,47.58,-122.231,2260,9945.0,20150424T000000
3751606785,335000.0,3.0,2.25,2060.0,19160,1.0,0,0,4.0,8.0,1600,460,1976,0,98001,47.2758,-122.265,1870,17557.5,20140722T000000
4287400005,393000.0,4.0,2.0,1450.0,5456,1.0,0,0,5.0,7.0,1450,0,1951,0,98108,47.5442,-122.297,980,6100.0,20140731T000000
6613000715,1129575.0,4.0,3.0,2760.0,4905,2.0,0,0,4.0,9.0,1840,920,1938,0,98105,47.6591,-122.27,3200,5424.0,20140721T000000
7702010050,590000.0,3.0,2.5,2830.0,5788,2.0,0,0,3.0,9.0,2830,0,2001,0,98028,47.7604,-122.235,2500,5802.0,20150323T000000
2770602360,671000.0,4.0,2.75,1890.0,1475,2.0,0,0,3.0,9.0,1200,690,2015,0,98199,47.6472,-122.383,1650,1682.0,20150421T000000
9551201155,925000.0,3.0,3.25,2610.0,4500,1.5,0,0,4.0,9.0,1660,950,1909,0,98103,47.6701,-122.339,2110,4500.0,20140728T000000
1823049242,245000.0,3.0,2.25,1900.0,7250,1.0,0,0,3.0,7.0,1250,650,1967,0,98146,47.4869,-122.344,1560,9420.0,20141006T000000
1513800170,392500.0,3.0,1.0,930.0,6572,1.0,0,0,3.0,7.0,930,0,1952,0,98115,47.6889,-122.301,960,5840.0,20150402T000000
4027700396,505000.0,4.0,2.0,2730.0,12000,1.0,0,0,4.0,8.0,1410,1320,1998,0,98155,47.7733,-122.271,2730,9039.0,20140828T000000
7203210170,702000.0,4.0,2.5,2650.0,6240,2.0,0,0,3.0,8.0,2650,0,2013,0,98053,47.6885,-122.021,2640,6524.0,20140819T000000
3013300895,337000.0,2.0,1.0,1010.0,4000,1.0,0,0,3.0,7.0,1010,0,1947,0,98136,47.5311,-122.382,1480,4366.0,20140718T000000
5608010050,920000.0,4.0,2.5,3550.0,10233,2.0,0,0,3.0,9.0,3550,0,1996,0,98027,47.5499,-122.1,3310,9157.0,20141229T000000
6370000005,495500.0,3.0,1.75,2130.0,6360,1.0,0,0,3.0,7.0,1720,410,1959,0,98125,47.7059,-122.301,1540,6361.0,20140827T000000
1922059102,245000.0,2.0,1.75,1840.0,7230,1.0,0,0,3.0,7.0,1570,270,1938,0,98030,47.3815,-122.228,1282,6769.0,20140924T000000
6738700005,395000.0,2.0,1.0,1320.0,1824,1.5,0,0,4.0,6.0,1320,0,1909,0,98144,47.585,-122.294,1320,4000.0,20140529T000000
1138020020,335000.0,3.0,1.0,990.0,6315,1.0,0,0,3.0,7.0,990,0,1970,0,98034,47.7116,-122.214,1450,6702.0,20150217T000000
5437820250,187000.0,2.0,1.75,1020.0,10346,1.0,0,0,4.0,6.0,1020,0,1983,0,98022,47.1958,-122.002,1160,8610.0,20141110T000000
7923700020,450000.0,4.0,2.0,1570.0,7320,1.0,0,0,4.0,7.0,1570,0,1960,0,98007,47.5967,-122.14,1530,8800.0,20141121T000000
293600080,280000.0,4.0,2.25,1930.0,7207,1.0,0,0,4.0,7.0,1360,570,1988,0,98030,47.3783,-122.182,1760,7207.0,20140617T000000
3627800050,1129575.0,5.0,3.625,3760.0,19160,1.0,0,0,4.0,9.5,1910,1400,1969,0,98040,47.5333,-122.22,3665,11201.0,20140715T000000
4047200950,265000.0,2.0,1.0,1000.0,19160,1.0,0,0,3.0,6.0,1000,0,1960,0,98019,47.7659,-121.899,1560,17557.5,20140609T000000
5458800425,795000.0,3.0,1.75,1930.0,9600,1.0,0,0,3.0,8.0,1930,0,1958,0,98040,47.5747,-122.237,2350,9840.0,20150423T000000
2887700826,510000.0,3.0,1.5,2240.0,3800,2.0,0,0,3.0,8.0,1370,870,1929,0,98115,47.6887,-122.307,1690,4275.0,20140529T000000
7856700920,699900.0,4.0,2.5,2190.0,11500,1.0,0,0,4.0,8.0,1430,760,1972,0,98006,47.5668,-122.147,2580,9700.0,20140628T000000
627300190,839000.0,4.0,2.75,2400.0,12469,1.0,0,0,4.0,8.0,1760,640,1958,0,98008,47.5861,-122.112,2400,10400.0,20140812T000000
5634500182,396000.0,4.0,1.75,1970.0,12409,1.0,0,0,4.0,7.0,1220,750,1968,0,98028,47.7489,-122.236,1690,10720.0,20140715T000000
2472950170,365000.0,3.0,2.25,2860.0,8458,2.0,0,0,3.0,7.0,2860,0,1983,0,98058,47.4269,-122.148,1760,8458.0,20150507T000000
9557300190,440000.0,3.0,2.25,1900.0,7225,1.0,0,0,3.0,8.0,1220,680,1970,0,98008,47.6394,-122.113,1900,7399.0,20140711T000000
2314300170,405000.0,4.0,2.5,2090.0,6667,2.0,0,0,3.0,8.0,2090,0,1997,0,98058,47.4648,-122.15,2250,6165.0,20141104T000000
7547300050,295000.0,3.0,1.5,850.0,2500,1.0,0,0,3.0,7.0,850,0,1986,0,98106,47.5677,-122.36,850,5000.0,20140515T000000
7985400089,275000.0,4.0,2.5,1840.0,1562,2.0,0,0,3.0,7.0,1400,440,2004,0,98106,47.5345,-122.364,1840,1766.0,20140515T000000
322059049,295000.0,2.0,1.0,820.0,19160,1.0,0,0,3.0,6.0,820,0,1930,0,98042,47.4196,-122.165,1580,8154.0,20141003T000000
2344300170,1129575.0,5.0,3.5,4234.5,12240,2.0,0,0,3.0,9.5,3270,1100,1990,0,98004,47.582,-122.199,2980,12800.0,20140815T000000
11501330,795000.0,3.0,3.5,3190.0,10223,2.0,0,0,3.0,9.5,2560,630,1994,0,98052,47.6968,-122.102,3120,9735.0,20140902T000000
7300200290,650000.0,5.0,3.5,3480.0,19160,2.0,0,0,4.0,8.0,2490,990,1983,0,98075,47.5741,-122.05,2540,17557.5,20140506T000000
4331000595,260000.0,3.0,1.0,1690.0,13184,1.0,0,0,4.0,7.0,1690,0,1959,0,98166,47.476,-122.343,1130,13451.0,20140910T000000
7853340660,382000.0,2.0,2.5,1650.0,2710,2.0,0,0,3.0,8.0,1650,0,2008,0,98065,47.5173,-121.878,1760,2992.0,20140806T000000
7525570020,790100.0,4.0,2.5,2590.0,9341,2.0,0,0,3.0,8.0,2590,0,1985,0,98052,47.6496,-122.114,2280,9510.0,20150421T000000
6306100190,220000.0,4.0,2.5,2160.0,8005,2.0,0,0,3.0,7.0,2160,0,1993,0,98001,47.2668,-122.231,1790,8016.0,20140521T000000
1424059142,799000.0,4.0,3.5,3500.0,8547,2.0,0,0,3.0,9.0,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270.0,20140605T000000
5700003810,1129575.0,4.0,2.25,3920.0,7200,2.0,0,0,3.0,9.5,3120,800,1928,0,98144,47.5731,-122.284,3400,7200.0,20140723T000000
2595650170,367300.0,4.0,2.75,2190.0,14937,2.0,0,0,3.0,8.0,2190,0,1993,0,98001,47.3535,-122.273,1920,11360.0,20140609T000000
9530100225,805000.0,4.0,2.0,1890.0,4500,1.5,0,0,3.0,7.0,1490,400,1907,0,98103,47.6684,-122.356,1640,4010.0,20150409T000000
3856901760,730000.0,2.0,1.0,1860.0,3400,1.0,0,0,3.0,7.0,1010,850,1920,0,98105,47.6714,-122.329,1540,3997.0,20141215T000000
1387301350,402000.0,3.0,2.0,1720.0,7704,1.0,0,0,4.0,7.0,1160,560,1969,0,98011,47.7368,-122.195,1620,7600.0,20141123T000000
7974200822,750000.0,4.0,2.75,2600.0,4674,1.0,0,0,3.0,8.0,1560,1040,1976,0,98115,47.6782,-122.286,2600,6099.0,20140530T000000
8039900130,458000.0,3.0,1.5,1570.0,12196,1.0,0,0,4.0,7.0,1570,0,1972,0,98045,47.4866,-121.8205,1740,12196.0,20140730T000000
4139460290,898000.0,3.0,2.5,3530.0,9753,2.0,0,0,3.0,9.5,3530,0,1997,0,98006,47.5539,-122.103,3220,9234.0,20140828T000000
8078520280,308000.0,4.0,2.5,1960.0,5642,2.0,0,0,3.0,7.0,1960,0,1998,0,98092,47.3167,-122.187,1870,5250.0,20150323T000000
8691510290,385000.0,3.0,2.5,2230.0,8296,2.0,0,0,3.0,7.0,2230,0,2004,0,98058,47.4386,-122.116,2480,5940.0,20150506T000000
4217400680,1020000.0,4.0,3.0,2720.0,4800,1.5,0,0,5.0,8.0,1790,930,1928,0,98105,47.6595,-122.283,2260,4800.0,20141006T000000
1336800670,1129575.0,5.0,3.0,2840.0,6240,2.0,0,0,5.0,9.0,2440,400,1905,0,98112,47.6285,-122.309,2940,6000.0,20141229T000000
1545801850,240000.0,3.0,1.75,1260.0,7362,1.0,0,0,3.0,7.0,1260,0,1984,0,98038,47.3602,-122.052,1530,7232.0,20140723T000000
6386600170,217000.0,3.0,1.5,1860.0,8505,1.0,0,0,4.0,7.0,1860,0,1967,0,98023,47.3106,-122.365,1810,8262.0,20141001T000000
1373800170,972000.0,4.0,1.75,2010.0,6300,1.0,0,0,5.0,8.0,1610,400,1937,0,98199,47.6457,-122.412,3290,6300.0,20140630T000000
1394300005,361280.0,2.0,1.0,820.0,6400,1.0,0,0,4.0,7.0,820,0,1944,0,98126,47.55,-122.379,1490,6400.0,20140507T000000
7011201087,385000.0,3.0,1.75,1220.0,1450,1.0,0,0,3.0,6.0,620,600,1905,0,98119,47.6361,-122.368,1660,2960.0,20140804T000000
1623069071,475000.0,3.0,2.5,2220.0,19160,2.0,0,0,4.0,8.0,2220,0,1987,0,98027,47.4802,-122.052,1930,17557.5,20141105T000000
1982200480,724950.0,4.0,2.5,2860.0,3638,1.5,0,0,5.0,7.0,1720,1140,1924,0,98107,47.6631,-122.361,1760,3880.0,20150402T000000
8089510170,935000.0,5.0,3.625,4230.0,9701,2.0,0,0,3.0,9.5,3740,0,1999,0,98006,47.5444,-122.131,3665,12253.0,20141027T000000
5560000480,169950.0,3.0,1.0,840.0,8470,1.0,0,0,4.0,6.0,840,0,1961,0,98023,47.3275,-122.338,840,8450.0,20140908T000000
6308000010,585000.0,3.0,2.5,2290.0,5089,2.0,0,0,3.0,9.0,2290,0,2001,0,98006,47.5443,-122.172,2290,7984.0,20141208T000000
6308000010,585000.0,3.0,2.5,2290.0,5089,2.0,0,0,3.0,9.0,2290,0,2001,0,98006,47.5443,-122.172,2290,7984.0,20150423T000000
4136960010,480000.0,5.0,3.5,3480.0,12821,2.0,0,0,3.0,9.5,2890,590,2004,0,98092,47.2641,-122.215,3400,9870.0,20150327T000000
8665900168,635000.0,4.0,2.5,4234.5,19160,1.5,0,0,4.0,8.0,3740,160,1935,0,98155,47.764,-122.302,2430,17557.5,20141105T000000
8691510170,368750.0,3.0,2.5,2230.0,5717,2.0,0,0,3.0,7.0,2230,0,2004,0,98058,47.4388,-122.117,2230,5194.0,20150204T000000
9187200095,432500.0,5.5,2.0,3080.0,5500,2.0,0,0,1.5,7.0,3080,0,1900,0,98122,47.6031,-122.296,1830,5000.0,20141202T000000
4221260050,589000.0,3.0,2.5,2250.0,4337,2.0,0,0,3.0,8.0,2250,0,2004,0,98075,47.5908,-122.017,2250,4721.0,20140903T000000
8562740480,840000.0,4.0,3.25,3160.0,6327,2.0,0,0,3.0,9.0,2280,880,2004,0,98027,47.536,-122.066,3160,5946.0,20150414T000000
6806100250,316500.0,3.0,2.5,1770.0,3873,2.0,0,0,3.0,7.0,1770,0,2005,0,98058,47.4648,-122.144,2280,4330.0,20150305T000000
7853300280,536000.0,4.0,2.5,2880.0,8833,2.0,0,0,3.0,7.0,2880,0,2006,0,98065,47.5388,-121.89,2570,5234.0,20150213T000000
6446200190,563750.0,4.0,2.75,2690.0,19160,1.0,0,0,3.0,8.0,1750,940,1978,0,98029,47.5537,-122.026,2640,17557.5,20150420T000000
4222310010,152500.0,4.0,1.0,1730.0,7350,1.5,0,0,4.0,6.0,1730,0,1970,0,98003,47.3467,-122.307,1440,7752.0,20141226T000000
4222310010,267950.0,4.0,1.0,1730.0,7350,1.5,0,0,4.0,6.0,1730,0,1970,0,98003,47.3467,-122.307,1440,7752.0,20150420T000000
4054550010,1129575.0,5.0,3.625,4234.5,19160,2.0,0,0,3.0,9.5,3740,0,1994,0,98077,47.7243,-122.052,3665,17557.5,20150413T000000
1440700190,269950.0,4.0,2.5,2540.0,8400,2.0,0,0,5.0,7.0,2540,0,1977,0,98032,47.3754,-122.277,1600,8050.0,20140623T000000
5569620050,731688.0,4.0,3.0,2630.0,5772,2.0,0,0,3.0,9.0,2630,0,2006,0,98052,47.6952,-122.133,3460,6158.0,20140721T000000
1840200080,240000.0,3.0,1.5,1890.0,9000,1.0,0,0,3.0,7.0,1190,700,1959,0,98188,47.4425,-122.272,2060,9000.0,20141203T000000
9268200585,555950.0,2.0,1.0,1220.0,5040,1.0,0,0,3.0,7.0,1220,0,1961,0,98117,47.6957,-122.364,1420,5040.0,20140903T000000
7454000585,289000.0,2.0,1.0,710.0,6300,1.0,0,0,3.0,6.0,710,0,1942,0,98126,47.5155,-122.374,740,6300.0,20150427T000000
7504021310,525000.0,3.0,2.5,2970.0,11985,1.0,0,0,3.0,9.0,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049.0,20140506T000000
7504021310,745000.0,3.0,2.5,2970.0,11985,1.0,0,0,3.0,9.0,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049.0,20141204T000000
8024201795,397000.0,2.0,1.0,1000.0,7664,1.0,0,0,3.0,7.0,1000,0,1939,0,98115,47.7001,-122.311,1570,6350.0,20141117T000000
8638500170,233000.0,3.0,1.0,1980.0,8505,1.0,0,0,3.0,7.0,1030,950,1965,0,98106,47.538,-122.353,1830,8505.0,20150422T000000
5437400630,625000.0,4.0,2.25,1920.0,8259,2.0,0,0,4.0,8.0,1920,0,1979,0,98027,47.5616,-122.088,2030,8910.0,20141016T000000
9264000010,535000.0,3.0,2.0,2740.0,19160,2.0,0,0,3.0,9.5,2740,0,1988,0,98001,47.319,-122.26,2800,16400.0,20140729T000000
3832600080,270000.0,3.0,2.25,1740.0,7345,1.0,0,0,3.0,7.0,1380,360,1973,0,98032,47.3663,-122.285,1770,8250.0,20150504T000000
9477001350,360000.0,3.0,1.75,1300.0,7770,1.0,0,0,3.0,7.0,1300,0,1967,0,98034,47.7347,-122.192,1520,7600.0,20140722T000000
809001060,1105000.0,4.0,1.5,2740.0,4000,2.0,0,0,5.0,9.0,1930,810,1905,0,98109,47.6343,-122.352,1680,4000.0,20140513T000000
2771604120,970000.0,4.0,1.75,4060.0,4000,2.0,0,0,3.0,9.5,2890,1170,1953,0,98199,47.6375,-122.389,1860,4000.0,20141111T000000
9541800190,915000.0,5.0,2.5,3490.0,18850,1.0,0,0,4.0,9.0,1840,1400,1958,0,98005,47.5955,-122.176,2690,11625.0,20141010T000000
4038400130,412000.0,4.0,1.75,1430.0,10500,1.0,0,0,4.0,7.0,1130,300,1960,0,98007,47.6083,-122.132,2070,8640.0,20140711T000000
1253200290,265000.0,4.0,1.75,1860.0,9112,1.0,0,0,4.0,7.0,1110,750,1963,0,98032,47.3792,-122.282,1570,9112.0,20150212T000000
2558650130,426000.0,4.0,2.25,2120.0,7700,1.0,0,0,4.0,7.0,1490,630,1976,0,98034,47.7207,-122.165,1890,8203.0,20140916T000000
8732190170,266000.0,4.0,2.25,1860.0,12693,1.0,0,0,3.0,8.0,1140,720,1978,0,98023,47.3114,-122.395,1950,8740.0,20141210T000000
1703400585,325000.0,3.0,2.0,2330.0,4950,1.5,0,0,3.0,6.0,1430,900,1900,0,98118,47.5585,-122.29,1160,5115.0,20141215T000000
1250202115,615000.0,3.0,1.75,1670.0,5100,1.0,0,0,5.0,7.0,990,680,1954,0,98144,47.5898,-122.291,2140,4452.0,20150120T000000
9264911150,310000.0,3.0,1.75,2130.0,7140,1.0,0,0,3.0,8.0,1580,550,1979,0,98023,47.3074,-122.341,2180,7906.0,20150423T000000
7696300080,340000.0,4.0,1.75,1900.0,7313,1.0,0,0,3.0,7.0,1900,0,1973,0,98034,47.7311,-122.232,1420,7384.0,20140914T000000
1931300010,562500.0,2.0,1.0,1170.0,2800,1.5,0,0,4.0,5.5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996.0,20150501T000000
2771602425,447000.0,2.0,1.0,980.0,1600,2.0,0,0,3.0,8.0,980,0,2010,0,98119,47.638,-122.375,1180,1600.0,20140721T000000
2210500010,1129575.0,5.5,3.625,4234.5,19160,2.0,0,0,3.0,9.5,3740,0,1992,0,98039,47.6183,-122.227,3240,13912.0,20140930T000000
1253200170,250000.0,4.0,1.5,2500.0,6300,1.0,0,0,4.0,7.0,1500,1000,1961,0,98032,47.3781,-122.284,1720,8925.0,20140520T000000
6646200420,633000.0,4.0,2.5,2020.0,8044,2.0,0,0,3.0,8.0,2020,0,1990,0,98074,47.6247,-122.043,2320,7328.0,20150102T000000
8822901024,310000.0,3.0,2.0,1290.0,886,3.0,0,0,3.0,7.0,1290,0,2004,0,98125,47.7161,-122.295,1270,1152.0,20150423T000000
1323089056,439000.0,2.0,1.75,1620.0,19160,1.5,0,0,3.0,7.0,1620,0,1995,0,98045,47.4821,-121.8205,1560,17557.5,20141110T000000
3629950010,470000.0,3.0,3.25,1710.0,2381,2.0,0,0,3.0,8.0,1360,350,2003,0,98029,47.5477,-122.004,1420,1163.0,20140820T000000
7889100020,270000.0,3.0,2.5,1720.0,8550,1.0,0,0,4.0,7.0,1720,0,1968,0,98002,47.2837,-122.207,1460,8550.0,20150414T000000
7212680020,299500.0,3.0,1.75,1820.0,8813,2.0,0,0,3.0,7.0,1820,0,1994,0,98003,47.2622,-122.303,1780,7349.0,20141219T000000
2222049108,227000.0,3.0,1.0,1130.0,10018,1.0,0,0,4.0,6.0,1130,0,1954,0,98032,47.3733,-122.275,1770,7700.0,20140918T000000
7129303070,735000.0,4.0,2.75,3040.0,2415,2.0,0,0,3.0,8.0,3040,0,1966,0,98118,47.5188,-122.256,2620,2433.0,20140820T000000
6744700424,537000.0,3.0,3.0,2410.0,7479,2.0,0,0,3.0,7.0,2410,0,1942,0,98155,47.7394,-122.288,2610,7479.0,20140626T000000
1727000680,699000.0,4.0,2.5,2440.0,14470,1.0,0,0,4.0,9.0,1660,780,1970,0,98005,47.6401,-122.168,2810,15564.0,20141209T000000
3226049134,330000.0,2.0,1.0,800.0,4533,1.0,0,0,3.0,6.0,600,200,1929,0,98115,47.6979,-122.325,1720,6800.0,20140902T000000
1760600009,229000.0,3.0,1.0,1030.0,7800,1.0,0,0,3.0,7.0,1030,0,1954,0,98168,47.473,-122.324,1630,12664.0,20140829T000000
3352400351,200000.0,3.0,1.0,1480.0,5600,1.0,0,0,4.0,6.0,940,540,1947,0,98178,47.5045,-122.27,1350,11100.0,20141121T000000
8563000250,522500.0,3.0,1.75,1710.0,9707,1.0,0,0,4.0,8.0,1710,0,1966,0,98008,47.623,-122.105,1820,8700.0,20140812T000000
1370800680,1129575.0,3.0,2.75,3450.0,5350,1.5,0,0,4.0,9.0,2590,860,1925,0,98199,47.6389,-122.407,2910,5350.0,20150324T000000
2726049034,1129575.0,3.0,3.25,2610.0,16387,2.0,0,0,3.0,9.0,2610,0,2006,0,98125,47.7175,-122.278,2590,12958.0,20141110T000000
3623059027,200000.0,2.0,0.75,780.0,19160,1.0,0,0,4.0,5.5,780,0,1945,0,98058,47.442,-122.105,1620,17557.5,20141022T000000
3205500020,352000.0,3.0,1.75,1260.0,7200,1.0,0,0,3.0,7.0,1260,0,1971,0,98034,47.7189,-122.178,1460,7200.0,20150408T000000
8924100305,855000.0,4.0,3.0,2590.0,6250,2.0,0,0,3.0,9.0,2240,350,1964,0,98115,47.6774,-122.267,2260,6780.0,20150325T000000
7524300020,267000.0,3.0,2.5,1580.0,12250,2.0,0,0,3.0,8.0,1580,0,1993,0,98198,47.3771,-122.315,1560,9900.0,20140820T000000
2436200715,484000.0,2.0,1.75,1660.0,6000,1.0,0,0,3.0,7.0,1160,500,1942,0,98105,47.6624,-122.291,1660,4000.0,20140506T000000
5469501850,402000.0,4.0,2.75,2950.0,15540,1.0,0,0,4.0,8.0,2120,830,1974,0,98042,47.3845,-122.152,2840,17136.0,20140629T000000
9187200275,905000.0,4.0,2.25,2240.0,5000,2.0,0,0,3.0,8.0,1770,470,1900,0,98122,47.6027,-122.295,2120,5000.0,20150420T000000
274000020,274000.0,4.0,1.75,1940.0,7500,1.0,0,0,4.0,7.0,1720,220,1966,0,98030,47.3736,-122.215,2000,9000.0,20140808T000000
6151800225,475000.0,3.0,1.75,1850.0,19160,1.0,0,0,4.0,7.0,1850,0,1962,0,98010,47.3412,-122.051,2110,17557.5,20150409T000000
8924600020,1129575.0,4.0,3.625,4234.5,10050,1.0,0,0,5.0,9.0,3160,1400,1949,0,98115,47.677,-122.275,2950,6700.0,20141114T000000
4003000285,628000.0,4.0,2.0,2280.0,6010,1.0,0,0,3.0,7.0,1140,1140,1900,0,98122,47.6034,-122.289,2240,6200.0,20140504T000000
